Index:	FREQUENCY:	AMPLITUDE:	BIAS:	GAMMA:	Pressure:	TimeMark:
000041472	144147.100	-00.129837	-0.361129	-1.797654e-07	0.0e+00	02:11:50.844
000041473	144147.200	-00.144401	-0.364550	-1.980539e-07	0.0e+00	02:11:51.016
000041474	144147.300	-00.125888	-0.361924	-1.739147e-07	0.0e+00	02:11:51.203
000041475	144147.400	-00.114748	-0.359832	-1.594466e-07	0.0e+00	02:11:51.391
000041476	144147.500	-00.148148	-0.361447	-2.049378e-07	0.0e+00	02:11:51.578
000041477	144147.600	-00.155398	-0.362181	-2.145315e-07	0.0e+00	02:11:51.766
000041478	144147.700	-00.174145	-0.360678	-2.414133e-07	0.0e+00	02:11:51.938
000041479	144147.800	-00.139790	-0.361192	-1.935121e-07	0.0e+00	02:11:52.125
000041480	144147.900	-00.155072	-0.361012	-2.147745e-07	0.0e+00	02:11:52.313
000041481	144148.000	-00.151267	-0.361437	-2.092572e-07	0.0e+00	02:11:52.500
000041482	144148.100	-00.148343	-0.362495	-2.046143e-07	0.0e+00	02:11:52.688
000041483	144148.200	-00.160372	-0.360546	-2.224016e-07	0.0e+00	02:11:52.875
000041484	144148.300	-00.146407	-0.356977	-2.050647e-07	0.0e+00	02:11:53.047
000041485	144148.400	-00.165267	-0.361848	-2.283659e-07	0.0e+00	02:11:53.234
000041486	144148.500	-00.176051	-0.364074	-2.417784e-07	0.0e+00	02:11:53.422
000041487	144148.600	-00.163988	-0.361624	-2.267388e-07	0.0e+00	02:11:53.609
000041488	144148.700	-00.184731	-0.360874	-2.559490e-07	0.0e+00	02:11:53.797
000041489	144148.800	-00.180701	-0.361062	-2.502354e-07	0.0e+00	02:11:53.969
000041490	144148.900	-00.167758	-0.361195	-2.322260e-07	0.0e+00	02:11:54.156
000041491	144149.000	-00.158712	-0.361289	-2.196470e-07	0.0e+00	02:11:54.344
000041492	144149.100	-00.190413	-0.361619	-2.632788e-07	0.0e+00	02:11:54.531
000041493	144149.200	-00.180579	-0.362336	-2.491872e-07	0.0e+00	02:11:54.719
000041494	144149.300	-00.176939	-0.361341	-2.448359e-07	0.0e+00	02:11:54.906
000041495	144149.400	-00.182669	-0.363975	-2.509356e-07	0.0e+00	02:11:55.078
000041496	144149.500	-00.194284	-0.359367	-2.703138e-07	0.0e+00	02:11:55.266
000041497	144149.600	-00.167807	-0.356664	-2.352452e-07	0.0e+00	02:11:55.453
000041498	144149.700	-00.166296	-0.361633	-2.299234e-07	0.0e+00	02:11:55.641
000041499	144149.800	-00.190135	-0.363412	-2.615976e-07	0.0e+00	02:11:55.828
000041500	144149.900	-00.188991	-0.360841	-2.618755e-07	0.0e+00	02:11:56.000
000041501	144150.000	-00.188086	-0.361895	-2.598622e-07	0.0e+00	02:11:56.188
000041502	144150.100	-00.196297	-0.361311	-2.716459e-07	0.0e+00	02:11:56.375
000041503	144150.200	-00.209305	-0.361360	-2.896073e-07	0.0e+00	02:11:56.563
000041504	144150.300	-00.193790	-0.361297	-2.681872e-07	0.0e+00	02:11:56.750
000041505	144150.400	-00.218820	-0.360058	-3.038678e-07	0.0e+00	02:11:56.922
000041506	144150.500	-00.194009	-0.357783	-2.711264e-07	0.0e+00	02:11:57.109
000041507	144150.600	-00.211547	-0.360186	-2.936634e-07	0.0e+00	02:11:57.297
000041508	144150.700	-00.179779	-0.363175	-2.475095e-07	0.0e+00	02:11:57.484
000041509	144150.800	-00.192474	-0.361047	-2.665493e-07	0.0e+00	02:11:57.672
000041510	144150.900	-00.197169	-0.356866	-2.762513e-07	0.0e+00	02:11:57.859
000041511	144151.000	-00.240597	-0.360072	-3.340963e-07	0.0e+00	02:11:58.031
000041512	144151.100	-00.194276	-0.360543	-2.694211e-07	0.0e+00	02:11:58.219
000041513	144151.200	-00.200532	-0.359829	-2.786494e-07	0.0e+00	02:11:58.406
000041514	144151.300	-00.217758	-0.359544	-3.028260e-07	0.0e+00	02:11:58.594
000041515	144151.400	-00.227861	-0.360342	-3.161728e-07	0.0e+00	02:11:58.781
000041516	144151.500	-00.219113	-0.359689	-3.045870e-07	0.0e+00	02:11:58.953
000041517	144151.600	-00.208817	-0.359854	-2.901414e-07	0.0e+00	02:11:59.141
000041518	144151.700	-00.190087	-0.359361	-2.644798e-07	0.0e+00	02:11:59.328
000041519	144151.800	-00.212565	-0.359533	-2.956125e-07	0.0e+00	02:11:59.516
000041520	144151.900	-00.242843	-0.360807	-3.365269e-07	0.0e+00	02:11:59.703
000041521	144152.000	-00.233967	-0.362290	-3.229003e-07	0.0e+00	02:11:59.891
000041522	144152.100	-00.214628	-0.359713	-2.983323e-07	0.0e+00	02:12:00.063
000041523	144152.200	-00.241621	-0.356622	-3.387635e-07	0.0e+00	02:12:00.250
000041524	144152.300	-00.219992	-0.359445	-3.060173e-07	0.0e+00	02:12:00.438
000041525	144152.400	-00.227252	-0.362234	-3.136816e-07	0.0e+00	02:12:00.625
000041526	144152.500	-00.221498	-0.360089	-3.075606e-07	0.0e+00	02:12:00.813
000041527	144152.600	-00.216019	-0.359226	-3.006727e-07	0.0e+00	02:12:00.984
000041528	144152.700	-00.213187	-0.360009	-2.960860e-07	0.0e+00	02:12:01.172
000041529	144152.800	-00.261089	-0.359860	-3.627646e-07	0.0e+00	02:12:01.359
000041530	144152.900	-00.220806	-0.359184	-3.073720e-07	0.0e+00	02:12:01.547
000041531	144153.000	-00.214820	-0.360043	-2.983255e-07	0.0e+00	02:12:01.734
000041532	144153.100	-00.231952	-0.358975	-3.230761e-07	0.0e+00	02:12:01.922
000041533	144153.200	-00.241705	-0.359721	-3.359623e-07	0.0e+00	02:12:02.094
000041534	144153.300	-00.236108	-0.362190	-3.259447e-07	0.0e+00	02:12:02.281
000041535	144153.400	-00.256370	-0.359095	-3.569670e-07	0.0e+00	02:12:02.469
000041536	144153.500	-00.273020	-0.356138	-3.833066e-07	0.0e+00	02:12:02.656
000041537	144153.600	-00.275593	-0.358666	-3.841920e-07	0.0e+00	02:12:02.844
000041538	144153.700	-00.211555	-0.360456	-2.934551e-07	0.0e+00	02:12:03.016
000041539	144153.800	-00.239477	-0.359510	-3.330605e-07	0.0e+00	02:12:03.203
000041540	144153.900	-00.257668	-0.356619	-3.612657e-07	0.0e+00	02:12:03.391
000041541	144154.000	-00.236685	-0.358979	-3.296636e-07	0.0e+00	02:12:03.578
000041542	144154.100	-00.279085	-0.359933	-3.876906e-07	0.0e+00	02:12:03.766
000041543	144154.200	-00.259963	-0.358318	-3.627542e-07	0.0e+00	02:12:03.953
000041544	144154.300	-00.257920	-0.357977	-3.602469e-07	0.0e+00	02:12:04.125
000041545	144154.400	-00.216498	-0.358169	-3.022286e-07	0.0e+00	02:12:04.313
000041546	144154.500	-00.264461	-0.358337	-3.690116e-07	0.0e+00	02:12:04.500
000041547	144154.600	-00.266640	-0.358804	-3.715686e-07	0.0e+00	02:12:04.688
000041548	144154.700	-00.243187	-0.357981	-3.396638e-07	0.0e+00	02:12:04.875
000041549	144154.800	-00.233914	-0.355947	-3.285801e-07	0.0e+00	02:12:05.047
000041550	144154.900	-00.251334	-0.358962	-3.500846e-07	0.0e+00	02:12:05.234
000041551	144155.000	-00.179667	-0.360201	-2.493982e-07	0.0e+00	02:12:05.422
000041552	144155.100	-00.256296	-0.358045	-3.579093e-07	0.0e+00	02:12:05.609
000041553	144155.200	-00.256569	-0.355308	-3.610522e-07	0.0e+00	02:12:05.797
000041554	144155.300	-00.249010	-0.358660	-3.471387e-07	0.0e+00	02:12:05.984
000041555	144155.400	-00.264413	-0.359287	-3.679683e-07	0.0e+00	02:12:06.156
000041556	144155.500	-00.227601	-0.358189	-3.177114e-07	0.0e+00	02:12:06.344
000041557	144155.600	-00.268355	-0.357967	-3.748311e-07	0.0e+00	02:12:06.531
000041558	144155.700	-00.247293	-0.358734	-3.446749e-07	0.0e+00	02:12:06.719
000041559	144155.800	-00.238521	-0.358381	-3.327755e-07	0.0e+00	02:12:06.906
000041560	144155.900	-00.226430	-0.359756	-3.146994e-07	0.0e+00	02:12:07.078
000041561	144156.000	-00.260138	-0.356590	-3.647588e-07	0.0e+00	02:12:07.266
000041562	144156.100	-00.294984	-0.355659	-4.147009e-07	0.0e+00	02:12:07.453
000041563	144156.200	-00.257906	-0.359384	-3.588166e-07	0.0e+00	02:12:07.641
000041564	144156.300	-00.294740	-0.359226	-4.102425e-07	0.0e+00	02:12:07.828
000041565	144156.400	-00.249125	-0.358390	-3.475617e-07	0.0e+00	02:12:08.000
000041566	144156.500	-00.286550	-0.357720	-4.005221e-07	0.0e+00	02:12:08.188
000041567	144156.600	-00.256092	-0.357667	-3.580029e-07	0.0e+00	02:12:08.375
000041568	144156.700	-00.264965	-0.357894	-3.701721e-07	0.0e+00	02:12:08.563
000041569	144156.800	-00.255635	-0.358259	-3.567738e-07	0.0e+00	02:12:08.750
000041570	144156.900	-00.282406	-0.357781	-3.946635e-07	0.0e+00	02:12:08.922
000041571	144157.000	-00.255293	-0.355492	-3.590698e-07	0.0e+00	02:12:09.109
000041572	144157.100	-00.251048	-0.357870	-3.507532e-07	0.0e+00	02:12:09.297
000041573	144157.200	-00.275321	-0.360943	-3.813907e-07	0.0e+00	02:12:09.484
000041574	144157.300	-00.250410	-0.358097	-3.496397e-07	0.0e+00	02:12:09.672
000041575	144157.400	-00.265365	-0.354376	-3.744124e-07	0.0e+00	02:12:09.859
000041576	144157.500	-00.324576	-0.357675	-4.537303e-07	0.0e+00	02:12:10.031
000041577	144157.600	-00.276503	-0.357836	-3.863542e-07	0.0e+00	02:12:10.219
000041578	144157.700	-00.268549	-0.356435	-3.767153e-07	0.0e+00	02:12:10.406
000041579	144157.800	-00.296259	-0.356194	-4.158669e-07	0.0e+00	02:12:10.594
000041580	144157.900	-00.244911	-0.357317	-3.427078e-07	0.0e+00	02:12:10.781
000041581	144158.000	-00.256856	-0.357005	-3.597382e-07	0.0e+00	02:12:10.953
000041582	144158.100	-00.250803	-0.356803	-3.514588e-07	0.0e+00	02:12:11.141
000041583	144158.200	-00.266368	-0.356976	-3.730898e-07	0.0e+00	02:12:11.328
000041584	144158.300	-00.253762	-0.356347	-3.560598e-07	0.0e+00	02:12:11.516
000041585	144158.400	-00.287518	-0.357765	-4.018252e-07	0.0e+00	02:12:11.703
000041586	144158.500	-00.274549	-0.359200	-3.821665e-07	0.0e+00	02:12:11.891
000041587	144158.600	-00.277521	-0.357948	-3.876565e-07	0.0e+00	02:12:12.063
000041588	144158.700	-00.306542	-0.355415	-4.312457e-07	0.0e+00	02:12:12.250
000041589	144158.800	-00.260105	-0.357412	-3.638731e-07	0.0e+00	02:12:12.438
000041590	144158.900	-00.275645	-0.358875	-3.840403e-07	0.0e+00	02:12:12.625
000041591	144159.000	-00.289003	-0.358116	-4.035051e-07	0.0e+00	02:12:12.813
000041592	144159.100	-00.307146	-0.357472	-4.296093e-07	0.0e+00	02:12:12.984
000041593	144159.200	-00.277523	-0.357700	-3.879258e-07	0.0e+00	02:12:13.172
000041594	144159.300	-00.283313	-0.357237	-3.965339e-07	0.0e+00	02:12:13.359
000041595	144159.400	-00.293801	-0.357285	-4.111579e-07	0.0e+00	02:12:13.547
000041596	144159.500	-00.292776	-0.357398	-4.095933e-07	0.0e+00	02:12:13.734
000041597	144159.600	-00.300591	-0.354176	-4.243524e-07	0.0e+00	02:12:13.906
000041598	144159.700	-00.303749	-0.356963	-4.254619e-07	0.0e+00	02:12:14.094
000041599	144159.800	-00.281631	-0.360377	-3.907446e-07	0.0e+00	02:12:14.281
000041600	144159.900	-00.316700	-0.357218	-4.432862e-07	0.0e+00	02:12:14.469
000041601	144160.000	-00.305263	-0.353848	-4.313488e-07	0.0e+00	02:12:14.656
000041602	144160.100	-00.320988	-0.356367	-4.503613e-07	0.0e+00	02:12:14.844
000041603	144160.200	-00.261431	-0.359733	-3.633675e-07	0.0e+00	02:12:15.016
000041604	144160.300	-00.281797	-0.357195	-3.944581e-07	0.0e+00	02:12:15.203
000041605	144160.400	-00.292857	-0.354008	-4.136302e-07	0.0e+00	02:12:15.391
000041606	144160.500	-00.293664	-0.356364	-4.120278e-07	0.0e+00	02:12:15.578
000041607	144160.600	-00.264012	-0.359930	-3.667543e-07	0.0e+00	02:12:15.766
000041608	144160.700	-00.304486	-0.356001	-4.276477e-07	0.0e+00	02:12:15.953
000041609	144160.800	-00.299129	-0.354478	-4.219295e-07	0.0e+00	02:12:16.125
000041610	144160.900	-00.269550	-0.356294	-3.782693e-07	0.0e+00	02:12:16.313
000041611	144161.000	-00.312732	-0.356835	-4.382025e-07	0.0e+00	02:12:16.500
000041612	144161.100	-00.301554	-0.355741	-4.238393e-07	0.0e+00	02:12:16.688
000041613	144161.200	-00.313175	-0.355238	-4.407961e-07	0.0e+00	02:12:16.875
000041614	144161.300	-00.314173	-0.355172	-4.422822e-07	0.0e+00	02:12:17.047
000041615	144161.400	-00.294498	-0.356336	-4.132299e-07	0.0e+00	02:12:17.234
000041616	144161.500	-00.294550	-0.355998	-4.136964e-07	0.0e+00	02:12:17.422
000041617	144161.600	-00.294320	-0.355538	-4.139078e-07	0.0e+00	02:12:17.609
000041618	144161.700	-00.323742	-0.352757	-4.588739e-07	0.0e+00	02:12:17.797
000041619	144161.800	-00.332563	-0.355496	-4.677462e-07	0.0e+00	02:12:17.984
000041620	144161.900	-00.340538	-0.357591	-4.761558e-07	0.0e+00	02:12:18.156
000041621	144162.000	-00.295735	-0.356484	-4.147932e-07	0.0e+00	02:12:18.344
000041622	144162.100	-00.296414	-0.355473	-4.169291e-07	0.0e+00	02:12:18.531
000041623	144162.200	-00.333746	-0.355428	-4.694977e-07	0.0e+00	02:12:18.719
000041624	144162.300	-00.313489	-0.354585	-4.420504e-07	0.0e+00	02:12:18.906
000041625	144162.400	-00.312986	-0.354417	-4.415504e-07	0.0e+00	02:12:19.078
000041626	144162.500	-00.343310	-0.353027	-4.862385e-07	0.0e+00	02:12:19.266
000041627	144162.600	-00.364928	-0.353114	-5.167283e-07	0.0e+00	02:12:19.453
000041628	144162.700	-00.288017	-0.355161	-4.054734e-07	0.0e+00	02:12:19.641
000041629	144162.800	-00.346813	-0.353989	-4.898634e-07	0.0e+00	02:12:19.828
000041630	144162.900	-00.323995	-0.353750	-4.579433e-07	0.0e+00	02:12:20.000
000041631	144163.000	-00.356405	-0.351412	-5.071040e-07	0.0e+00	02:12:20.188
000041632	144163.100	-00.327268	-0.354936	-4.610239e-07	0.0e+00	02:12:20.375
000041633	144163.200	-00.339691	-0.357314	-4.753395e-07	0.0e+00	02:12:20.563
000041634	144163.300	-00.324764	-0.354026	-4.586730e-07	0.0e+00	02:12:20.750
000041635	144163.400	-00.349417	-0.350431	-4.985527e-07	0.0e+00	02:12:20.938
000041636	144163.500	-00.313135	-0.352720	-4.438862e-07	0.0e+00	02:12:21.109
000041637	144163.600	-00.350270	-0.353747	-4.950851e-07	0.0e+00	02:12:21.297
000041638	144163.700	-00.331474	-0.352779	-4.698030e-07	0.0e+00	02:12:21.484
000041639	144163.800	-00.349825	-0.352964	-4.955529e-07	0.0e+00	02:12:21.672
000041640	144163.900	-00.357458	-0.352934	-5.064092e-07	0.0e+00	02:12:21.859
000041641	144164.000	-00.323005	-0.352941	-4.575899e-07	0.0e+00	02:12:22.031
000041642	144164.100	-00.344660	-0.354664	-4.858963e-07	0.0e+00	02:12:22.219
000041643	144164.200	-00.347843	-0.353312	-4.922602e-07	0.0e+00	02:12:22.406
000041644	144164.300	-00.370191	-0.351328	-5.268451e-07	0.0e+00	02:12:22.594
000041645	144164.400	-00.342240	-0.353501	-4.840715e-07	0.0e+00	02:12:22.781
000041646	144164.500	-00.347229	-0.355824	-4.879228e-07	0.0e+00	02:12:22.969
000041647	144164.600	-00.335900	-0.352024	-4.770974e-07	0.0e+00	02:12:23.141
000041648	144164.700	-00.384777	-0.351772	-5.469121e-07	0.0e+00	02:12:23.328
000041649	144164.800	-00.342710	-0.352313	-4.863726e-07	0.0e+00	02:12:23.516
000041650	144164.900	-00.347321	-0.353028	-4.919171e-07	0.0e+00	02:12:23.703
000041651	144165.000	-00.371933	-0.352166	-5.280648e-07	0.0e+00	02:12:23.891
000041652	144165.100	-00.344655	-0.352454	-4.889352e-07	0.0e+00	02:12:24.063
000041653	144165.200	-00.362062	-0.352000	-5.142924e-07	0.0e+00	02:12:24.250
000041654	144165.300	-00.372115	-0.352616	-5.276488e-07	0.0e+00	02:12:24.438
000041655	144165.400	-00.337241	-0.353532	-4.769594e-07	0.0e+00	02:12:24.609
000041656	144165.500	-00.342711	-0.352944	-4.855030e-07	0.0e+00	02:12:24.797
000041657	144165.600	-00.372665	-0.349490	-5.331566e-07	0.0e+00	02:12:24.984
000041658	144165.700	-00.365269	-0.352081	-5.187298e-07	0.0e+00	02:12:25.172
000041659	144165.800	-00.391043	-0.354662	-5.512893e-07	0.0e+00	02:12:25.359
000041660	144165.900	-00.347190	-0.351801	-4.934462e-07	0.0e+00	02:12:25.547
000041661	144166.000	-00.324139	-0.351107	-4.615960e-07	0.0e+00	02:12:25.719
000041662	144166.100	-00.377915	-0.351987	-5.368297e-07	0.0e+00	02:12:25.906
000041663	144166.200	-00.398902	-0.352245	-5.662271e-07	0.0e+00	02:12:26.094
000041664	144166.300	-00.375734	-0.351963	-5.337686e-07	0.0e+00	02:12:26.281
000041665	144166.400	-00.368455	-0.352381	-5.228069e-07	0.0e+00	02:12:26.469
000041666	144166.500	-00.391668	-0.352039	-5.562839e-07	0.0e+00	02:12:26.656
000041667	144166.600	-00.408361	-0.351118	-5.815157e-07	0.0e+00	02:12:26.828
000041668	144166.700	-00.373168	-0.353228	-5.282255e-07	0.0e+00	02:12:27.016
000041669	144166.800	-00.408037	-0.352384	-5.789657e-07	0.0e+00	02:12:27.203
000041670	144166.900	-00.399162	-0.348322	-5.729787e-07	0.0e+00	02:12:27.391
000041671	144167.000	-00.379962	-0.351949	-5.397963e-07	0.0e+00	02:12:27.578
000041672	144167.100	-00.391145	-0.355512	-5.501149e-07	0.0e+00	02:12:27.750
000041673	144167.200	-00.418386	-0.351400	-5.953137e-07	0.0e+00	02:12:27.938
000041674	144167.300	-00.387463	-0.351228	-5.515846e-07	0.0e+00	02:12:28.125
000041675	144167.400	-00.385857	-0.351762	-5.484637e-07	0.0e+00	02:12:28.313
000041676	144167.500	-00.401692	-0.351504	-5.713907e-07	0.0e+00	02:12:28.500
000041677	144167.600	-00.397611	-0.351299	-5.659152e-07	0.0e+00	02:12:28.672
000041678	144167.700	-00.393539	-0.350008	-5.621851e-07	0.0e+00	02:12:28.859
000041679	144167.800	-00.401943	-0.348922	-5.759779e-07	0.0e+00	02:12:29.047
000041680	144167.900	-00.392484	-0.351371	-5.585043e-07	0.0e+00	02:12:29.234
000041681	144168.000	-00.370090	-0.354575	-5.218771e-07	0.0e+00	02:12:29.422
000041682	144168.100	-00.403135	-0.350352	-5.753295e-07	0.0e+00	02:12:29.609
000041683	144168.200	-00.361183	-0.347434	-5.197867e-07	0.0e+00	02:12:29.781
000041684	144168.300	-00.394894	-0.350488	-5.633491e-07	0.0e+00	02:12:29.969
000041685	144168.400	-00.388210	-0.350828	-5.532777e-07	0.0e+00	02:12:30.156
000041686	144168.500	-00.377134	-0.350275	-5.383395e-07	0.0e+00	02:12:30.344
000041687	144168.600	-00.393528	-0.349679	-5.626988e-07	0.0e+00	02:12:30.531
000041688	144168.700	-00.398510	-0.350881	-5.678707e-07	0.0e+00	02:12:30.703
000041689	144168.800	-00.377176	-0.350291	-5.383752e-07	0.0e+00	02:12:30.891
000041690	144168.900	-00.386800	-0.350188	-5.522745e-07	0.0e+00	02:12:31.078
000041691	144169.000	-00.390576	-0.348452	-5.604451e-07	0.0e+00	02:12:31.266
000041692	144169.100	-00.386985	-0.349969	-5.528845e-07	0.0e+00	02:12:31.453
000041693	144169.200	-00.371006	-0.351218	-5.281703e-07	0.0e+00	02:12:31.625
000041694	144169.300	-00.404585	-0.348162	-5.810290e-07	0.0e+00	02:12:31.813
000041695	144169.400	-00.395149	-0.349667	-5.650371e-07	0.0e+00	02:12:32.000
000041696	144169.500	-00.403987	-0.347829	-5.807251e-07	0.0e+00	02:12:32.188
000041697	144169.600	-00.353879	-0.349306	-5.065450e-07	0.0e+00	02:12:32.375
000041698	144169.700	-00.389162	-0.352413	-5.521391e-07	0.0e+00	02:12:32.563
000041699	144169.800	-00.407956	-0.349963	-5.828559e-07	0.0e+00	02:12:32.734
000041700	144169.900	-00.384496	-0.346003	-5.556251e-07	0.0e+00	02:12:32.922
000041701	144170.000	-00.358425	-0.349148	-5.132851e-07	0.0e+00	02:12:33.109
000041702	144170.100	-00.378275	-0.350423	-5.397396e-07	0.0e+00	02:12:33.297
000041703	144170.200	-00.347624	-0.349369	-4.975020e-07	0.0e+00	02:12:33.484
000041704	144170.300	-00.383342	-0.349046	-5.491282e-07	0.0e+00	02:12:33.672
000041705	144170.400	-00.391263	-0.348991	-5.605644e-07	0.0e+00	02:12:33.844
000041706	144170.500	-00.361493	-0.348850	-5.181205e-07	0.0e+00	02:12:34.031
000041707	144170.600	-00.346615	-0.349506	-4.958643e-07	0.0e+00	02:12:34.219
000041708	144170.700	-00.381233	-0.348527	-5.469207e-07	0.0e+00	02:12:34.406
000041709	144170.800	-00.349320	-0.348486	-5.011976e-07	0.0e+00	02:12:34.594
000041710	144170.900	-00.383867	-0.349993	-5.483928e-07	0.0e+00	02:12:34.766
000041711	144171.000	-00.375707	-0.352277	-5.332545e-07	0.0e+00	02:12:34.953
000041712	144171.100	-00.375506	-0.348302	-5.390523e-07	0.0e+00	02:12:35.141
000041713	144171.200	-00.340950	-0.346693	-4.917178e-07	0.0e+00	02:12:35.328
000041714	144171.300	-00.351539	-0.348833	-5.038774e-07	0.0e+00	02:12:35.516
000041715	144171.400	-00.372244	-0.350353	-5.312413e-07	0.0e+00	02:12:35.688
000041716	144171.500	-00.361738	-0.348119	-5.195602e-07	0.0e+00	02:12:35.875
000041717	144171.600	-00.370897	-0.348203	-5.325867e-07	0.0e+00	02:12:36.063
000041718	144171.700	-00.352685	-0.348962	-5.053347e-07	0.0e+00	02:12:36.250
000041719	144171.800	-00.363327	-0.348635	-5.210713e-07	0.0e+00	02:12:36.438
000041720	144171.900	-00.364400	-0.349146	-5.218448e-07	0.0e+00	02:12:36.625
000041721	144172.000	-00.331797	-0.348957	-4.754121e-07	0.0e+00	02:12:36.797
000041722	144172.100	-00.359735	-0.347802	-5.171553e-07	0.0e+00	02:12:36.984
000041723	144172.200	-00.354505	-0.348371	-5.088039e-07	0.0e+00	02:12:37.172
000041724	144172.300	-00.348100	-0.350257	-4.969208e-07	0.0e+00	02:12:37.359
000041725	144172.400	-00.373323	-0.347749	-5.367720e-07	0.0e+00	02:12:37.547
000041726	144172.500	-00.389501	-0.345916	-5.629998e-07	0.0e+00	02:12:37.719
000041727	144172.600	-00.374082	-0.347977	-5.375084e-07	0.0e+00	02:12:37.906
000041728	144172.700	-00.378168	-0.350738	-5.391030e-07	0.0e+00	02:12:38.094
000041729	144172.800	-00.369764	-0.347216	-5.324698e-07	0.0e+00	02:12:38.281
000041730	144172.900	-00.393674	-0.343937	-5.723062e-07	0.0e+00	02:12:38.469
000041731	144173.000	-00.369599	-0.348499	-5.302721e-07	0.0e+00	02:12:38.656
000041732	144173.100	-00.359274	-0.350227	-5.129162e-07	0.0e+00	02:12:38.828
000041733	144173.200	-00.333578	-0.346749	-4.810073e-07	0.0e+00	02:12:39.016
000041734	144173.300	-00.362832	-0.345495	-5.250907e-07	0.0e+00	02:12:39.203
000041735	144173.400	-00.354625	-0.346741	-5.113687e-07	0.0e+00	02:12:39.391
000041736	144173.500	-00.371111	-0.348289	-5.327636e-07	0.0e+00	02:12:39.578
000041737	144173.600	-00.356667	-0.347097	-5.137856e-07	0.0e+00	02:12:39.766
000041738	144173.700	-00.361032	-0.346113	-5.215523e-07	0.0e+00	02:12:39.938
000041739	144173.800	-00.366883	-0.346967	-5.286990e-07	0.0e+00	02:12:40.125
000041740	144173.900	-00.350358	-0.346964	-5.048902e-07	0.0e+00	02:12:40.313
000041741	144174.000	-00.355541	-0.347004	-5.123008e-07	0.0e+00	02:12:40.500
000041742	144174.100	-00.360651	-0.347218	-5.193441e-07	0.0e+00	02:12:40.688
000041743	144174.200	-00.360364	-0.343333	-5.248031e-07	0.0e+00	02:12:40.859
000041744	144174.300	-00.376484	-0.345721	-5.444913e-07	0.0e+00	02:12:41.047
000041745	144174.400	-00.376277	-0.349129	-5.388788e-07	0.0e+00	02:12:41.234
000041746	144174.500	-00.370454	-0.345641	-5.358944e-07	0.0e+00	02:12:41.422
000041747	144174.600	-00.382297	-0.343966	-5.557193e-07	0.0e+00	02:12:41.609
000041748	144174.700	-00.371521	-0.345893	-5.370457e-07	0.0e+00	02:12:41.781
000041749	144174.800	-00.355313	-0.344858	-5.151580e-07	0.0e+00	02:12:41.969
000041750	144174.900	-00.338858	-0.345017	-4.910743e-07	0.0e+00	02:12:42.156
000041751	144175.000	-00.350770	-0.345161	-5.081253e-07	0.0e+00	02:12:42.344
000041752	144175.100	-00.378843	-0.343247	-5.518524e-07	0.0e+00	02:12:42.531
000041753	144175.200	-00.344557	-0.346178	-4.976585e-07	0.0e+00	02:12:42.703
000041754	144175.300	-00.366159	-0.348209	-5.257747e-07	0.0e+00	02:12:42.891
000041755	144175.400	-00.373988	-0.344997	-5.420153e-07	0.0e+00	02:12:43.078
000041756	144175.500	-00.370821	-0.343783	-5.393242e-07	0.0e+00	02:12:43.266
000041757	144175.600	-00.351566	-0.345212	-5.092022e-07	0.0e+00	02:12:43.453
000041758	144175.700	-00.364816	-0.345377	-5.281410e-07	0.0e+00	02:12:43.641
000041759	144175.800	-00.403322	-0.342664	-5.885097e-07	0.0e+00	02:12:43.813
000041760	144175.900	-00.384756	-0.344147	-5.589994e-07	0.0e+00	02:12:44.000
000041761	144176.000	-00.353895	-0.343816	-5.146578e-07	0.0e+00	02:12:44.188
000041762	144176.100	-00.371365	-0.343664	-5.403031e-07	0.0e+00	02:12:44.375
000041763	144176.200	-00.361945	-0.345855	-5.232612e-07	0.0e+00	02:12:44.563
000041764	144176.300	-00.375812	-0.343777	-5.465934e-07	0.0e+00	02:12:44.734
000041765	144176.400	-00.373546	-0.340165	-5.490667e-07	0.0e+00	02:12:44.922
000041766	144176.500	-00.372897	-0.343156	-5.433356e-07	0.0e+00	02:12:45.109
000041767	144176.600	-00.367517	-0.343511	-5.349424e-07	0.0e+00	02:12:45.297
000041768	144176.700	-00.371798	-0.343667	-5.409275e-07	0.0e+00	02:12:45.484
000041769	144176.800	-00.361138	-0.343778	-5.252484e-07	0.0e+00	02:12:45.656
000041770	144176.900	-00.370653	-0.342936	-5.404119e-07	0.0e+00	02:12:45.844
000041771	144177.000	-00.378361	-0.343032	-5.514958e-07	0.0e+00	02:12:46.031
000041772	144177.100	-00.383306	-0.344076	-5.570085e-07	0.0e+00	02:12:46.219
000041773	144177.200	-00.405840	-0.343127	-5.913848e-07	0.0e+00	02:12:46.406
000041774	144177.300	-00.397959	-0.342112	-5.816213e-07	0.0e+00	02:12:46.594
000041775	144177.400	-00.399144	-0.343600	-5.808277e-07	0.0e+00	02:12:46.766
000041776	144177.500	-00.395813	-0.345722	-5.724433e-07	0.0e+00	02:12:46.953
000041777	144177.600	-00.376653	-0.342237	-5.502809e-07	0.0e+00	02:12:47.141
000041778	144177.700	-00.377576	-0.340496	-5.544498e-07	0.0e+00	02:12:47.328
000041779	144177.800	-00.355005	-0.342756	-5.178692e-07	0.0e+00	02:12:47.516
000041780	144177.900	-00.388953	-0.344157	-5.650810e-07	0.0e+00	02:12:47.688
000041781	144178.000	-00.396870	-0.342782	-5.788966e-07	0.0e+00	02:12:47.875
